snapshot_id,collect_date,mode,mode_cn,sub_mode,sub_mode_cn,phase_ver,phase_name,start_date,end_date,character_slug,character_name_en,character_name_cn,role,rarity,app_rate,avg_score,sample,sample_players,cons_avg,char_level,w_engine_level,core_skill,source_kind,source_file,source_url,quality_flag
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,anton,Anton Ivanov,安东·伊万诺夫,直伤主C,A,0.01,0,5,0,6.0,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,anton,Anton Ivanov,安东·伊万诺夫,直伤主C,A,0.01,0,10,6,6.0,60.0,53.75,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,anton,Anton Ivanov,安东·伊万诺夫,直伤主C,A,0.0,0,0,0,6.0,60.0,60.0,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-1,首领 1,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,aria,Aria,爱芮,异常主C,S,29.34,32967,4343,1786,0.14,59.98,59.82,6.96,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-1,首领 1,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,aria,Aria,爱芮,异常主C,S,47.83,28927,6129,3212,0.13,60.0,59.79,6.99,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,aria,Aria,爱芮,异常主C,S,50.95,33655,8161,3364,0.11,60.0,59.82,6.99,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,aria,Aria,爱芮,异常主C,S,8.01,26324,1149,856,0.17,60.0,59.44,6.99,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,aria,Aria,爱芮,异常主C,S,0.59,25525,6813,1708,0.16,59.99,59.56,6.99,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,aria,Aria,爱芮,异常主C,S,14.45,30696,2462,678,0.25,60.0,59.86,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,aria,Aria,爱芮,异常主C,S,16.41,30024,2500,1463,0.27,60.0,59.71,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-1,首领 1,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,astra-yao,Astra Yao,耀嘉音,辅助,S,13.39,28961,6227,1187,0.33,60.0,59.3,6.99,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-1,首领 1,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,astra-yao,Astra Yao,耀嘉音,辅助,S,6.01,23455,7286,1839,0.38,60.0,59.56,6.99,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-1,首领 1,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,astra-yao,Astra Yao,耀嘉音,辅助,S,5.05,22043,5549,1662,0.39,60.0,59.39,6.99,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,astra-yao,Astra Yao,耀嘉音,辅助,S,3.15,23486,7375,1514,0.4,60.0,59.63,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,astra-yao,Astra Yao,耀嘉音,辅助,S,5.01,23066,4765,1261,0.4,60.0,59.65,6.99,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,astra-yao,Astra Yao,耀嘉音,辅助,S,13.01,20104,5638,668,0.38,60.0,59.75,6.99,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,astra-yao,Astra Yao,耀嘉音,辅助,S,4.03,24532,6803,719,0.4,60.0,59.79,6.99,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,astra-yao,Astra Yao,耀嘉音,辅助,S,4.73,23396,5147,1353,0.4,60.0,59.63,6.99,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-1,首领 1,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,banyue,Banyue,般岳,直伤主C,S,0.12,0,369,185,0.51,60.0,59.38,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-1,首领 1,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,banyue,Banyue,般岳,直伤主C,S,0.0,0,1144,804,0.39,60.0,59.9,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-1,首领 1,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,banyue,Banyue,般岳,直伤主C,S,0.0,0,314,314,0.59,60.0,59.75,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,banyue,Banyue,般岳,直伤主C,S,0.01,0,200,172,0.66,60.0,59.98,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,banyue,Banyue,般岳,直伤主C,S,0.0,0,785,666,0.51,60.0,59.97,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,banyue,Banyue,般岳,直伤主C,S,0.02,0,217,101,0.47,60.0,59.11,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,banyue,Banyue,般岳,直伤主C,S,0.0,0,141,67,0.67,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,banyue,Banyue,般岳,直伤主C,S,0.04,0,90,91,0.67,60.0,59.21,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-1,首领 1,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,ben,Ben Bigger,本·比格,直伤主C,A,0.01,0,8,4,6.0,60.0,60.0,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-1,首领 1,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,ben,Ben Bigger,本·比格,直伤主C,A,0.0,0,4,3,6.0,60.0,60.0,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-1,首领 1,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,ben,Ben Bigger,本·比格,直伤主C,A,0.0,0,7,9,6.0,60.0,60.0,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,ben,Ben Bigger,本·比格,直伤主C,A,0.0,0,5,5,6.0,60.0,60.0,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,ben,Ben Bigger,本·比格,直伤主C,A,0.01,0,4,4,6.0,60.0,60.0,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,ben,Ben Bigger,本·比格,直伤主C,A,0.0,0,2,1,6.0,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,ben,Ben Bigger,本·比格,直伤主C,A,0.0,0,3,3,6.0,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,ben,Ben Bigger,本·比格,直伤主C,A,0.01,0,4,3,6.0,60.0,60.0,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-1,首领 1,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,billy-kid,Billy Kid,比利·奇德,直伤主C,A,0.27,20616,44,16,6.0,60.0,60.0,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-1,首领 1,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,billy-kid,Billy Kid,比利·奇德,直伤主C,A,0.03,0,46,32,6.0,60.0,60.0,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-1,首领 1,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,billy-kid,Billy Kid,比利·奇德,直伤主C,A,0.0,0,6,8,6.0,60.0,60.0,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,billy-kid,Billy Kid,比利·奇德,直伤主C,A,0.01,0,47,36,6.0,60.0,60.0,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,billy-kid,Billy Kid,比利·奇德,直伤主C,A,0.0,0,25,17,6.0,60.0,60.0,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,billy-kid,Billy Kid,比利·奇德,直伤主C,A,0.01,0,14,1,6.0,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,billy-kid,Billy Kid,比利·奇德,直伤主C,A,0.01,0,22,10,6.0,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,billy-kid,Billy Kid,比利·奇德,直伤主C,A,0.01,0,3,2,6.0,60.0,60.0,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,billy-starlight,Starlight - Billy,星徽·比利,直伤主C,S,0.05,0,1356,445,0.26,59.99,59.27,6.99,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,billy-starlight,Starlight - Billy,星徽·比利,直伤主C,S,0.56,26475,2742,734,0.26,59.99,59.89,6.99,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,billy-starlight,Starlight - Billy,星徽·比利,直伤主C,S,0.28,24434,1750,1193,0.27,60.0,59.64,6.99,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-1,首领 1,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,burnice,Burnice White,柏妮思·怀特,异常主C,S,0.13,21651,1301,273,0.37,60.0,59.65,6.99,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-1,首领 1,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,burnice,Burnice White,柏妮思·怀特,异常主C,S,0.22,21182,774,245,0.41,60.0,59.79,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-1,首领 1,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,burnice,Burnice White,柏妮思·怀特,异常主C,S,0.18,0,738,250,0.34,60.0,59.65,6.99,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,burnice,Burnice White,柏妮思·怀特,异常主C,S,0.13,0,130,59,0.47,60.0,59.97,6.99,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,burnice,Burnice White,柏妮思·怀特,异常主C,S,2.32,23826,385,156,0.51,60.0,59.82,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,burnice,Burnice White,柏妮思·怀特,异常主C,S,4.76,19551,898,139,0.4,60.0,59.93,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,burnice,Burnice White,柏妮思·怀特,异常主C,S,0.48,21209,91,29,0.52,60.0,59.84,6.98,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,burnice,Burnice White,柏妮思·怀特,异常主C,S,6.9,31011,978,322,0.43,60.0,58.93,6.99,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-1,首领 1,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,caesar,Caesar King,凯撒·金,辅助,S,0.78,22357,233,54,0.5,60.0,58.18,6.97,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-1,首领 1,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,caesar,Caesar King,凯撒·金,辅助,S,0.46,23407,336,85,0.54,60.0,59.55,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-1,首领 1,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,caesar,Caesar King,凯撒·金,辅助,S,0.19,22990,165,72,0.72,60.0,59.15,6.99,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,caesar,Caesar King,凯撒·金,辅助,S,0.29,23469,264,63,0.65,60.0,59.67,6.99,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,caesar,Caesar King,凯撒·金,辅助,S,0.04,0,137,44,0.67,60.0,59.87,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,caesar,Caesar King,凯撒·金,辅助,S,0.14,15353,261,39,0.64,60.0,59.88,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,caesar,Caesar King,凯撒·金,辅助,S,0.14,0,250,55,0.67,60.0,59.56,6.98,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,caesar,Caesar King,凯撒·金,辅助,S,0.1,0,188,86,0.64,60.0,59.45,6.99,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,cissia,Cissia,希希芙,直伤主C,S,0.08,0,1135,430,0.12,59.98,59.86,6.95,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,cissia,Cissia,希希芙,直伤主C,S,0.21,29926,1951,851,0.14,60.0,59.97,6.98,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,cissia,Cissia,希希芙,直伤主C,S,0.26,16089,288,74,0.19,60.0,59.87,6.99,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,cissia,Cissia,希希芙,直伤主C,S,0.03,0,2536,481,0.17,60.0,59.62,6.99,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,cissia,Cissia,希希芙,直伤主C,S,0.73,27695,236,179,0.36,60.0,59.85,6.99,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-1,首领 1,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.53,21212,88,38,6.0,60.0,58.98,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-1,首领 1,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.05,0,75,49,6.0,60.0,59.28,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-1,首领 1,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.0,0,20,20,6.0,60.0,56.28,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-1,首领 1,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.0,0,63,34,6.0,60.0,56.33,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-1,首领 1,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.0,0,31,26,6.0,60.0,57.65,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-1,首领 1,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.0,0,35,15,6.0,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-1,首领 1,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.01,0,52,21,6.0,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-1,首领 1,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.02,0,27,24,6.0,60.0,56.51,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-1,首领 1,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,dialyn,Dialyn,琉音,辅助,S,38.41,30397,10900,1716,0.08,59.99,59.65,6.99,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
