snapshot_id,collect_date,mode,mode_cn,sub_mode,sub_mode_cn,phase_ver,phase_name,scope,rank,char_1_slug,char_2_slug,char_3_slug,bangboo_slug,char_1_name_cn,char_2_name_cn,char_3_name_cn,bangboo_name_cn,app_rate,avg_score,avg_score_m1,source_kind,source_file,source_url,raw_index,raw_json
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,yixuan,evelyn,lighter,resonaboo,仪玄,伊芙琳·舒瓦利耶,莱特,共鸣布,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,605,"{""char_one"":""yixuan"",""char_two"":""evelyn"",""char_three"":""lighter"",""bangboo"":""resonaboo"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,ye-shunguang,nekomata,zhao,sprout,叶瞬光,猫宫 又奈,照,芽芽,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,606,"{""char_one"":""ye-shunguang"",""char_two"":""nekomata"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,miyabi,evelyn,astra-yao,snap,星见 雅,伊芙琳·舒瓦利耶,耀嘉音,咔嚓仔,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,607,"{""char_one"":""miyabi"",""char_two"":""evelyn"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,alice,nicole-demara,astra-yao,devilboo,爱丽丝·泰姆菲尔德,妮可·德玛拉,耀嘉音,恶魔布,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,608,"{""char_one"":""alice"",""char_two"":""nicole-demara"",""char_three"":""astra-yao"",""bangboo"":""devilboo"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,vivian,seth,astra-yao,robin,薇薇安·班希,赛斯·洛威尔,耀嘉音,罗宾,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,609,"{""char_one"":""vivian"",""char_two"":""seth"",""char_three"":""astra-yao"",""bangboo"":""robin"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,miyabi,zhao,sunna,agent-gulliver,星见 雅,照,千夏,格列佛探员,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,610,"{""char_one"":""miyabi"",""char_two"":""zhao"",""char_three"":""sunna"",""bangboo"":""agent-gulliver"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,alice,vivian,trigger,robin,爱丽丝·泰姆菲尔德,薇薇安·班希,「扳机」,罗宾,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,611,"{""char_one"":""alice"",""char_two"":""vivian"",""char_three"":""trigger"",""bangboo"":""robin"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,harumasa,ju-fufu,astra-yao,snap,浅羽 悠真,橘福福,耀嘉音,咔嚓仔,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,612,"{""char_one"":""harumasa"",""char_two"":""ju-fufu"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,nekomata,pulchra,ju-fufu,bagboo,猫宫 又奈,波可娜·费雷尼,橘福福,纸袋布,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,613,"{""char_one"":""nekomata"",""char_two"":""pulchra"",""char_three"":""ju-fufu"",""bangboo"":""bagboo"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,miyabi,ellen,soukaku,sharkboo,星见 雅,艾莲·乔,苍角,鲨牙布,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,614,"{""char_one"":""miyabi"",""char_two"":""ellen"",""char_three"":""soukaku"",""bangboo"":""sharkboo"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,alice,trigger,lucy,miss-esme,爱丽丝·泰姆菲尔德,「扳机」,露西亚娜·德·蒙特夫,艾丝弥小姐,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,615,"{""char_one"":""alice"",""char_two"":""trigger"",""char_three"":""lucy"",""bangboo"":""miss-esme"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,jane-doe,ukinami-yuzuha,lucy,bangvolver,简·杜,浮波柚叶,露西亚娜·德·蒙特夫,左轮布,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,616,"{""char_one"":""jane-doe"",""char_two"":""ukinami-yuzuha"",""char_three"":""lucy"",""bangboo"":""bangvolver"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,orphie-and-magus,trigger,lucia,mercury,奥菲丝·马格努森 & 「鬼火」,「扳机」,卢西娅,「墨丘利」,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,617,"{""char_one"":""orphie-and-magus"",""char_two"":""trigger"",""char_three"":""lucia"",""bangboo"":""mercury"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,banyue,lighter,pan-yinhu,excaliboo,般岳,莱特,潘引壶,圣剑布,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,618,"{""char_one"":""banyue"",""char_two"":""lighter"",""char_three"":""pan-yinhu"",""bangboo"":""excaliboo"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,yixuan,koleda,ju-fufu,belion,仪玄,珂蕾妲·贝洛伯格,橘福福,狮耶,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,619,"{""char_one"":""yixuan"",""char_two"":""koleda"",""char_three"":""ju-fufu"",""bangboo"":""belion"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,ye-shunguang,koleda,lucia,snap,叶瞬光,珂蕾妲·贝洛伯格,卢西娅,咔嚓仔,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,620,"{""char_one"":""ye-shunguang"",""char_two"":""koleda"",""char_three"":""lucia"",""bangboo"":""snap"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,miyabi,burnice,dialyn,sharkboo,星见 雅,柏妮思·怀特,琉音,鲨牙布,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,621,"{""char_one"":""miyabi"",""char_two"":""burnice"",""char_three"":""dialyn"",""bangboo"":""sharkboo"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,alice,trigger,nicole-demara,amillion,爱丽丝·泰姆菲尔德,「扳机」,妮可·德玛拉,艾米莉安,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,622,"{""char_one"":""alice"",""char_two"":""trigger"",""char_three"":""nicole-demara"",""bangboo"":""amillion"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
2.6.1,2026-02-17,sd,式舆防卫,all,全部,2.6.1,式舆防卫 2.6.1,top_combined.json,650,ye-shunguang,anby-demara-soldier-0,lucia,sprout,叶瞬光,零号·安比,卢西娅,芽芽,0.0,0,0,hf_comps,2.6.1/sd/comps/top_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/sd/comps/top_combined.json,623,"{""char_one"":""ye-shunguang"",""char_two"":""anby-demara-soldier-0"",""char_three"":""lucia"",""bangboo"":""sprout"",""app_rate"":0.0,""rank"":650,""avg_round"":0,""avg_round_m1"":0}"
